expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry
01/08/2023 22:26:21 EST,379,UCxHoBXkY88Tb8z1Ssj6CWsQ,xHoBXkY88Tb8z1Ssj6CWsQ,somoytvnetupdate,@somoynews360,SOMOY TV,42298,people,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,117056,17800000,10295779926,100000,100000,100000,200000,300000,700000,1100000,2300000,5100000,14617669,23520532,67715162,117857630,320733872,-32960608,288305648,1424406668,4052711675,A,FALSE,FALSE,336,219,337,115
01/08/2023 22:26:28 EST,378,UCN6sm8iHiPd0cnoUardDAnw,N6sm8iHiPd0cnoUardDAnw,jamunatvbd,@jamunatvbd,Jamuna TV,43080,news,BD,Bangladesh,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,93910,12800000,10514139347,100000,100000,100000,200000,300000,500000,800000,1700000,3860000,17880217,47355412,107369562,166625167,316942026,653554761,999623113,2039729910,4686338003,A,TRUE,FALSE,370,269,324,1
01/08/2023 22:26:29 EST,377,UCqJ5zFEED1hWs0KNQCQuYdQ,qJ5zFEED1hWs0KNQCQuYdQ,mikecrack,@mikecrack,Mikecrack,42198,games,ES,Spain,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1798,35900000,14710946568,0,0,100000,100000,300000,800000,1400000,4100000,6600000,0,15615042,33208675,71511044,168343735,350288043,591684888,1574494630,2915686818,A-,FALSE,FALSE,1117,83,178,1
01/08/2023 22:26:30 EST,376,UC6taaXJOabMi1LED8EP5RKg,6taaXJOabMi1LED8EP5RKg,grandmastiarpit,@grandmastiarpit,grandmasti arpit,42700,comedy,,Unspecified,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,915,5110000,4139397741,10000,30000,50000,80000,160000,320000,510000,1450000,3620000,5385998,18799146,28940759,49519946,94255208,166681356,275330016,849273080,2661825002,A-,FALSE,FALSE,3260,783,1471,
01/08/2023 22:26:31 EST,375,UCRv76wLBC73jiP7LX4C3l8Q,mashamedvedtv,mashamedvedtv,@mashamedvedtv,Маша и Медведь,40694,education,RU,Russian Federation,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1259,40200000,34086611512,0,0,100000,200000,500000,900000,1200000,2100000,4100000,10843083,32826322,78794033,154390129,342352451,687851617,989048265,1740834695,3654665141,A,FALSE,TRUE,274,65,24,2
01/08/2023 22:26:33 EST,374,UCghRcP8n8qfXhglDtJgSf7A,ghRcP8n8qfXhglDtJgSf7A,girlsfishtoo,@girlsfishtoo,Girls Fish Too!,44325,people,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97,803000,382446097,5000,15000,29000,51000,81000,123000,159000,466000,,3928009,13707560,24418567,42883165,69262630,105551378,136598177,89493816,,A-,FALSE,FALSE,4907,1434,28309,1179
01/08/2023 22:26:34 EST,373,UC7WQEi7TZtnSuuesSrOhVwg,7WQEi7TZtnSuuesSrOhVwg,moscowspider1,@moscow_spider,Moscow Spider,43945,film,RU,Russian Federation,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1789,5120000,3755995393,0,10000,40000,90000,180000,320000,510000,1150000,3450000,4668968,13760204,33670102,73463863,164057450,305480586,440287741,921669219,2540261310,A-,FALSE,FALSE,1150,781,1680,82
01/08/2023 22:26:36 EST,372,UCsFb3FKdfmUlkh1SrLh8AbA,sFb3FKdfmUlkh1SrLh8AbA,,@bollywoodblissyt,Bollywood Bliss,43584,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155,3150000,506956,0,0,0,0,-10000,-20000,-30000,-60000,1030000,21596,44154,73277,190602,389033,471662,506956,-1644336031,-952656723,B,FALSE,FALSE,442596,981,3284110,605
01/08/2023 22:26:40 EST,371,UCIwFjwMjI0y7PDBVEO9-bkQ,kidrauhl,justinbieber,@justinbieber,Justin Bieber,39097,music,CA,Canada,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,249,70600000,29345134767,0,0,0,100000,200000,400000,600000,1500000,4100000,5827851,16323584,43512097,83162597,180880304,358424650,562699704,1174118587,2732721213,A,FALSE,FALSE,982,20,32,1
01/08/2023 22:26:44 EST,370,UCgwv23FVv3lqh567yagXfNg,DisneyMusicVEVO,,@disneymusicvevo,DisneyMusicVEVO,40318,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1868,31000000,26115244385,0,0,100000,100000,300000,500000,700000,1600000,4900000,0,20050177,59887607,126350860,308790115,696608728,1029497526,2238780180,6007831020,A,FALSE,FALSE,375,113,46,40
01/08/2023 22:26:46 EST,369,UCZYd-fQ0oSnldtcnxt94vMw,bibigon57,bibigon57,@bibigon57,ХАБИБ,40607,music,RU,Russian Federation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1024,5530000,5099506921,0,10000,30000,70000,160000,310000,460000,960000,2700000,5750080,16816235,43510147,85255894,177376262,383418420,663685482,1224352890,3021032624,A,FALSE,FALSE,984,740,1069,72
01/08/2023 22:26:49 EST,368,UC_A7K2dXFsTMAciGmnNxy-Q,SongsOfIndianCinema,saregamamusic,@saregamamusic,Saregama Music,41278,music,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6455,31500000,13239498770,100000,100000,200000,300000,500000,900000,1300000,2900000,6300000,27470408,35244014,74532226,133355049,263993064,508727663,805126209,1670005631,3617905519,A,FALSE,FALSE,528,110,223,34
01/08/2023 22:26:51 EST,367,UC56gTxNs4f9xZ7Pa2i5xNzg,sonymusicindiasme,sonymusicindia,@sonymusicindia,Sony Music India,40058,music,IN,India,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3322,54800000,26673197247,0,100000,100000,300000,600000,1200000,1800000,3500000,6400000,27756108,72364812,147281613,247459634,462630194,843383182,1293240538,2618786985,4706286563,A,FALSE,FALSE,200,33,43,13
01/08/2023 22:26:53 EST,366,UCNso5FeZIBinS7g3VW2i6Ew,Nso5FeZIBinS7g3VW2i6Ew,jazchulinj,@seguimeahora,Seguime Ahora,41385,comedy,AR,Argentina,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2137,2160000,1854003481,0,10000,30000,50000,90000,160000,230000,550000,1780000,0,4911959,20308376,31185877,59411721,112204975,159179386,384543808,1665792088,B+,FALSE,FALSE,5162,1083,4386,103
01/08/2023 22:26:55 EST,365,UCMhD97ZasArNEhc7oOsE75A,MhD97ZasArNEhc7oOsE75A,,@surfnboyshorts,Surfnboy Shorts,44148,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2067,2810000,4227258171,10000,20000,40000,60000,170000,380000,500000,900000,1840000,18709780,32038550,75470486,116094287,253377890,530081111,777042375,1537696012,3173384419,A,FALSE,FALSE,563,1018,1438,777
01/08/2023 22:26:57 EST,364,UCNUQK9mQoqi4yNXw2_Rj6SA,gr6explode,gr6explode337,@gr6explode,GR6 EXPLODE,41856,music,BR,Brazil,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4117,38200000,24377305368,0,0,0,100000,100000,300000,400000,800000,1800000,8186343,21409938,61567364,102103487,215592191,17938655,227197333,902935567,2337540666,A,FALSE,FALSE,774,72,60,6
01/08/2023 22:27:02 EST,363,UCqNmJfc7RgMU6hTxOOuCYHQ,qNmJfc7RgMU6hTxOOuCYHQ,,@dianaandromaesp331,Diana and Roma ESP,42701,entertainment,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,523,28100000,11199172861,0,0,100000,200000,600000,1000000,1400000,2700000,5100000,0,10502580,45014984,93550864,222715835,418889266,656471675,1438770115,3000351284,A,FALSE,TRUE,668,133,298,50
01/08/2023 22:27:04 EST,362,UCpYye8D5fFMUPf9nSfgd4bA,pYye8D5fFMUPf9nSfgd4bA,,@babybus,BabyBus - Kids Songs and Cartoons,42566,education,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1912,30700000,24907036282,0,0,100000,200000,400000,700000,1100000,1900000,3300000,23725087,34632490,89342373,158831151,281131485,543417235,874982055,1548192581,3234796413,A,TRUE,TRUE,509,114,56,41
01/08/2023 22:27:06 EST,361,UCnhQvCDyFLRTyhHwqI2pAAA,nhQvCDyFLRTyhHwqI2pAAA,presenthunt,@presenthunt,PresentHunt,44145,people,TW,Taiwan,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,436,1280000,1711048933,0,10000,10000,10000,10000,20000,40000,170000,1116000,757305,2024099,4105128,6570456,17590250,61035738,99099429,359963177,1518040484,B+,FALSE,FALSE,24210,1178,4853,57
01/08/2023 22:27:07 EST,360,UCiceQ96aHdwwve2vpCSbbNQ,iceQ96aHdwwve2vpCSbbNQ,imallentsai,@imallentsai,Allen Tsai,44369,film,TW,Taiwan,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,1320000,2275354050,0,10000,10000,10000,20000,50000,80000,230000,867000,-6506704,-20064236,-98305968,-92634442,-72966824,-16313186,58368405,404829466,1764555198,B-,FALSE,FALSE,945027,1172,3294,53
01/08/2023 22:27:13 EST,359,UCeXTRdfM2mbNcNWp6LjbExg,eXTRdfM2mbNcNWp6LjbExg,krishnaytshorts,@krishnaytshorts,Krishna Yt Shorts,44477,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,296,798000,558826954,2000,4000,7000,8000,10000,38000,91000,375000,,1187690,2316565,3518553,4858042,7591628,32634156,87034814,181963901,,B,FALSE,FALSE,57622,1426,18392,1027
01/08/2023 22:27:19 EST,358,UC0WP5P-ufpRfjbNrmOWwLBQ,xoxxxoooxo,theweeknd,@theweeknd,The Weeknd,40599,music,CA,Canada,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,127,30300000,20607504631,0,0,100000,100000,300000,500000,800000,1900000,3800000,15128767,34764740,79302841,154311389,320206800,639423698,963159863,1983286199,4009897821,A,FALSE,FALSE,342,117,92,3
01/08/2023 22:27:20 EST,357,UC0cGVh96osM7yqMu0ENSKKQ,Mrplotvideos,mundobita,@mundobita,Mundo Bita,40815,music,BR,Brazil,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,187,11300000,14662351026,0,0,0,100000,200000,300000,500000,1100000,2100000,10582656,29870226,67568430,133691148,286436986,581705258,893325675,1818090843,3623713069,A,FALSE,TRUE,402,283,181,55
01/08/2023 22:27:24 EST,356,UChfTcl5XfdTUCjkfuro982Q,hfTcl5XfdTUCjkfuro982Q,thatsamazingshorts,@thatsamazingshorts,That's Amazing Shorts,44226,sports,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,164,7680000,3748245598,10000,30000,60000,110000,250000,610000,1380000,3660000,5440000,3815748,12711480,30724751,59086635,119242659,291092213,578360806,1393956913,2477504641,A-,FALSE,FALSE,1949,523,1688,325
01/08/2023 22:27:25 EST,355,UCstEtN0pgOmCf02EdXsGChw,ABSCBNOnline,abscbnentertainment,@abscbnentertainment,ABS-CBN Entertainment,39645,entertainment,PH,Philippines,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,190984,41700000,49030070322,0,0,0,100000,200000,500000,700000,2000000,4400000,6366244,20410334,42312914,177522420,551986194,1018879760,1155571025,2228753630,4385643206,A,FALSE,FALSE,55,60,15,1
01/08/2023 22:27:28 EST,354,UC4yk2IPkgtRK63lUrWwr89A,4yk2IPkgtRK63lUrWwr89A,mattthecatofficial,@mattthecat_official,Matt The Cat,43823,people,CA,Canada,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1125,2290000,2166766843,0,0,0,0,0,10000,20000,150000,1130000,250365,775203,1991576,4603125,11391687,28413910,50858558,186697044,1058696420,B+,FALSE,FALSE,34018,1068,3552,166
01/08/2023 22:27:29 EST,353,UCNqFDjYTexJDET3rPDrmJKg,monstafluffmusicTV,7clouds_,@7clouds,7clouds,41419,music,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2117,17700000,12646670975,0,0,0,100000,300000,600000,800000,1600000,3700000,18027463,34170902,61494972,122821263,254408309,503581586,755686010,1523785355,3507019242,A,FALSE,FALSE,599,219,247,115
01/08/2023 22:27:30 EST,352,UCOVHJ8NtaQrcDUsW9G7iBMA,OVHJ8NtaQrcDUsW9G7iBMA,,@abdallah_naser,عبدالله ناصر,43891,people,EG,Egypt,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2820,3390000,4512423903,10000,30000,50000,110000,220000,410000,530000,880000,2841000,9800964,28763197,50358245,122470712,288381889,587831585,780787301,1282246664,3909319458,A,FALSE,FALSE,378,960,1308,65
01/08/2023 22:27:35 EST,351,UCKAqou7V9FAWXpZd9xtOg3Q,LittleBabyBum,littlebabybum,@littlebabybum,Little Baby Bum - Nursery Rhymes & Kids Songs,40716,education,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2191,40400000,38281948722,0,100000,100000,100000,300000,400000,600000,1300000,2900000,8961477,23717212,54509167,105718688,259955628,481539060,766796734,1761765061,3687360512,A,FALSE,TRUE,523,64,20,22
01/08/2023 22:27:36 EST,350,UCHwpDpLoyJgtFXoAaaSut4Q,HwpDpLoyJgtFXoAaaSut4Q,lionfield,@lionfield,Lionfield,43915,entertainment,IT,Italy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,820,2890000,4262137566,0,10000,30000,60000,110000,220000,430000,850000,2072000,6923161,19421895,48302597,82198649,158937263,349428727,674980012,1422495059,3392513840,A-,FALSE,FALSE,1365,1008,1409,38
01/08/2023 22:27:42 EST,349,UCE9wvJHk9vrtcHjXPLcw4bw,E9wvJHk9vrtcHjXPLcw4bw,davidzowieofficial,@davidzowieofficial,David Zowie,44524,,GB,United Kingdom,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,134000,138772573,0,0,0,0,0,0,0,1000,,14815,37562,94867,197476,432702,901614,1340952,2826361,,B,FALSE,FALSE,424644,2170,76619,1223
01/08/2023 22:27:44 EST,348,UC5PYHgAzJ1wLEidB58SK6Xw,BlippiVideos,blippi,@blippi,Blippi - Educational Videos for Kids,41666,education,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,524,16800000,13732420039,0,0,0,0,200000,400000,500000,1100000,2600000,5032359,20359829,35843029,74217409,176913713,365043097,497183775,1145808748,2613339830,A,FALSE,TRUE,972,228,206,121
01/08/2023 22:27:47 EST,347,UCDRLks3t1zw2tlDGD0o8HHg,DRLks3t1zw2tlDGD0o8HHg,dimarode,@dimarode,Dima Rode,44352,people,DE,Germany,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,27,586000,867978531,0,-1000,-1000,-1000,-2000,-5000,-4000,39000,402000,17558,35971,130621,975798,2240656,4073372,12649468,90840684,660441280,B,FALSE,FALSE,137922,1643,11021,484
01/08/2023 22:27:51 EST,346,UC24QmKMD73AwOYyCciq3pjA,24QmKMD73AwOYyCciq3pjA,,@respectking734,Respect,43954,people,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2008,6380000,5332002250,0,0,0,-10000,-20000,-50000,-90000,-130000,6197000,64784,206904,536714,1234606,2449121,6556450,10540774,103258860,5261074395,B,FALSE,FALSE,134134,651,997,
01/08/2023 22:27:52 EST,345,UC5NeBFOgv9Q0PrjPJWqLqgg,5NeBFOgv9Q0PrjPJWqLqgg,benazelartshortsofficial,@atrangiexplainer,Atrangi Explainer,44357,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2310000,5432,0,0,-10000,-10000,-10000,-20000,-40000,-70000,790000,0,-1282425965,-1282422090,-1282415244,-1282401845,-1282373288,-1447517200,1342,-1386572951,B-,FALSE,FALSE,754563,1066,6879,825
01/08/2023 22:27:54 EST,344,UCWJTYHtwinZAoibFPGGnfzQ,WJTYHtwinZAoibFPGGnfzQ,rominagafur,@romina,Romina Gafur,42148,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2027,3950000,6631688496,10000,10000,20000,40000,80000,170000,310000,570000,1240000,3574483,10588932,25758240,60199916,154912663,295164642,408509483,857286636,2134235411,A-,FALSE,FALSE,1186,899,715,660
01/08/2023 22:27:55 EST,343,UCWc8CackfCo4q46FpEWBcPg,jeenieweenie11,jeenieweenie11,@jeenie.weenie,Jeenie.Weenie,40561,comedy,CA,Canada,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,592,5740000,4607505060,10000,30000,80000,110000,170000,290000,630000,1490000,3020000,0,18936738,60342034,85808933,135307281,226309389,436173434,1095056863,2486564260,A-,FALSE,FALSE,1806,719,1260,49
01/08/2023 22:27:57 EST,342,UCoL0M9swO14BT8u9pTn9MvQ,oL0M9swO14BT8u9pTn9MvQ,wolfoofamily,@wolfoofamily,Wolfoo Family,43759,film,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,633,12400000,3102119688,0,0,0,100000,100000,100000,100000,600000,2550000,-7928195,-6824889,68479,97779925,-138455697,497134854,177648011,-3505889900,-2086350338,A,FALSE,FALSE,624,272,2168,160
01/08/2023 22:27:59 EST,341,UCyAnaj6KeX8lxowa5raIplg,yAnaj6KeX8lxowa5raIplg,,@mrvisalkh,Mr-visal,44321,people,GB,United Kingdom,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2433,1400000,1837542803,10000,10000,10000,20000,30000,40000,90000,380000,960000,0,9991896,25273370,36499313,62215923,91029495,106345767,305642271,1120921572,B+,FALSE,FALSE,5379,1163,4479,376
01/08/2023 22:28:04 EST,340,UCBz9qbqujcjIavFmBJW2oZw,Bz9qbqujcjIavFmBJW2oZw,sonyaath,@sonyaath,Sony AATH,41591,entertainment,IN,India,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,16055,17600000,11996295451,0,0,0,100000,300000,600000,1000000,2200000,4500000,9668527,28924534,67895261,123119797,297336433,603145335,928657852,1891703155,3655668445,A,FALSE,FALSE,400,220,268,71
01/08/2023 22:28:05 EST,339,UCeOTrxXCmI2tu2ng0aBRZaA,eOTrxXCmI2tu2ng0aBRZaA,alechkabragina,@alechkabragina,Alechka Bragina,44273,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,918,3250000,2621682580,0,20000,30000,50000,100000,180000,230000,500000,1380000,7198024,10355313,21992707,34574459,72705254,131911525,179686162,439203083,1384486753,A-,TRUE,FALSE,4078,973,2774,732
01/08/2023 22:28:06 EST,338,UCEudTliYvC6fZMVXS5FgfWw,EudTliYvC6fZMVXS5FgfWw,,@,Tesla,42295,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4630000,751974814,0,0,0,0,0,0,0,160000,1140000,-386047,-331906,-121248,-3341880,-2909657,-2562655,-10511492,-418909772,-145303656,B-,FALSE,FALSE,932754,829,13040,591
01/08/2023 22:28:10 EST,337,UCmE0BbD0EDCqHVa1woQzA8g,mE0BbD0EDCqHVa1woQzA8g,hpfacts77,@hpfacts77,HP Facts,43989,education,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,555,4280000,1954140641,0,10000,10000,10000,20000,30000,70000,510000,2880000,176945,502741,1359710,2280537,4161413,7928827,18101777,107949541,1229951950,B,FALSE,FALSE,95548,866,4072,495
01/08/2023 22:28:11 EST,336,UCdOSeEq9Cs2Pco7OCn2_i5w,Tv9MaharashtraLive,tv9marathilive,@tv9marathilive,TV9 Marathi,41723,news,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,235378,7720000,9151251257,10000,20000,30000,50000,100000,220000,360000,1050000,1900000,12298075,30477336,75884903,138077355,192083403,540560075,910490027,2853687897,4964845270,A,FALSE,FALSE,847,517,416,236
01/08/2023 22:28:15 EST,335,UCaO6TYtlC8U5ttz62hTrZgg,JYPentertainment,jypentertainment,@jypentertainment,JYP Entertainment,39472,music,KR,Korea,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1593,26100000,18210535174,0,0,100000,100000,200000,300000,600000,1500000,3000000,0,14070957,83757452,125288953,235154379,460552982,742480929,1626813969,3175924223,A,FALSE,FALSE,621,145,124,4
01/08/2023 22:28:16 EST,334,UC1j3RqR4VTuYMxeweipC5cA,1j3RqR4VTuYMxeweipC5cA,,@thuongmedia6303,THUONG MEDIA,44326,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2696,3240000,2744684580,-10000,-10000,-10000,-10000,-20000,-30000,-40000,-80000,730000,4299,8635,18395,34677,73755,153782,318917,2485299,703899710,B-,FALSE,FALSE,711491,971,2587,730
01/08/2023 22:28:18 EST,333,UC8BzJM6_VbZTdiNLD4R1jxQ,GMMTVSPOTLIKE,gmmtv,@gmmtv,GMMTV OFFICIAL​​,40434,entertainment,TH,Thailand,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,21143,15400000,11286528615,0,0,0,100000,100000,300000,400000,900000,3000000,11331008,22790173,41018596,87914526,182874165,384153058,645302144,1310967822,3154649059,A-,FALSE,FALSE,1052,242,294,11
01/08/2023 22:28:22 EST,332,UCsRIHt5FkbGc6cQtCxt-ufA,OSNLKOREAo,tvndent,@tvndent,tvN D ENT,41438,entertainment,KR,Korea,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22572,4050000,8595935419,10000,10000,30000,50000,90000,190000,270000,510000,900000,8448118,24438255,66796807,107860384,213205835,410675730,595587861,1259825130,2778549518,A,FALSE,FALSE,752,889,458,96
01/08/2023 22:28:27 EST,331,UChh2IwOPupFtBt0hYI7n1sQ,hh2IwOPupFtBt0hYI7n1sQ,,@ubaid_ali77,BADBoY CreaTion,44030,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,381,1640000,943585069,0,0,0,0,0,0,-10000,20000,689000,5665,22776,42864,88025,169483,352904,548148,17610763,354612574,B-,FALSE,FALSE,612626,1137,9995,756
01/08/2023 22:28:33 EST,330,UC32AFn3ddAFtzEXzezk8VHg,32AFn3ddAFtzEXzezk8VHg,ruzzles,@ruzzles,Ruzzles,44287,people,RU,Russian Federation,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,371,2960000,1842842390,0,10000,20000,40000,90000,230000,420000,790000,2110000,1948279,5638451,11829733,22390450,57374442,182175340,314879811,543846419,1334943369,B+,FALSE,FALSE,5767,1001,4424,195
01/08/2023 22:28:40 EST,329,UCUPD0jQo-EP0B1Nf4uzeIMA,mazhavilmanorama,mazhavilmanoramaofficial,@mazhavilmanoramaofficial,Mazhavil Manorama,40847,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,76765,14200000,14772570203,0,0,0,100000,100000,200000,400000,900000,1900000,14229675,27855966,55384333,98882279,215619693,441459536,696767526,1491727757,3276369608,A,FALSE,FALSE,766,254,175,95
01/08/2023 22:28:43 EST,328,UCK586Wo8pKz0C50xlSZqSDA,vicentefernandezvevo,,@vicentefernandezvevo,vicentefernandezVEVO,40058,music,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,470,1180000,3893567616,0,0,0,0,0,0,0,0,0,1857816,4646783,12475638,26221374,55889854,113992983,180394149,349599062,868415639,B+,FALSE,FALSE,5408,1188,1595,941
01/08/2023 22:28:44 EST,327,UCP-Ng5SXUEt0VE-TXqRdL6g,lego,lego,@lego,LEGO,38647,entertainment,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,29325,15400000,19520784630,0,0,0,0,100000,200000,300000,700000,2000000,10001833,9393175,25474217,55934285,124549819,308014755,508690540,1175162120,2964404844,A-,FALSE,TRUE,1677,243,105,133
01/08/2023 22:28:45 EST,326,UCXIJgqnII2ZOINSWNOGFThA,FoxNewsChannel,foxnews,@foxnews,Fox News,38979,news,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,87316,10100000,13277071595,0,0,0,0,0,130000,220000,530000,1540000,7973916,24586828,54747537,99613325,255937556,562747945,819034051,1775427322,3803089982,A,FALSE,FALSE,508,296,220,183
01/08/2023 22:28:48 EST,325,UCEbM1vIWVubIANRR54YuS0g,EbM1vIWVubIANRR54YuS0g,saddlebackkids,@saddlebackkids,Saddleback Kids,41876,education,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1511,563000,163778642,1000,1000,2000,4000,7000,15000,23000,53000,,72882,217822,544611,1072104,2302480,4887778,7352948,15595464,,B,FALSE,TRUE,145437,1670,65337,
01/08/2023 22:28:51 EST,324,UC8b83gsF0rKrnhRO8XPb7bA,8b83gsF0rKrnhRO8XPb7bA,,@loannguyenspa,Loan Nguyễn Spa Office,43535,entertainment,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,496,752000,847792664,0,0,0,1000,2000,5000,10000,59000,646000,0,590236,2407008,4366996,9162484,23007156,38228128,130526662,710935327,B+,FALSE,FALSE,42814,1469,11341,1214
